dataset,model,params,mean_test_accuracy,std_test_accuracy,mean_test_precision,std_test_precision,mean_test_recall,std_test_recall,mean_test_f1,std_test_f1,mean_test_roc_auc,std_test_roc_auc,rank_test_recall
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.9762028301886794,0.015999337433376063,0.9814727864727864,0.01515275841469286,0.9831246693704815,0.014993267377602492,0.9822093270502551,0.011909617680901288,0.995176718358547,0.002906838240642775,2
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 10}",0.968632075471698,0.007943597900007872,0.9758735934793821,0.011949756908792516,0.9774290248633399,0.014115122778192659,0.9765113606824052,0.0060344501417454646,0.9925403326424078,0.004913019048119091,33
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}",0.9736713836477987,0.009164468381567134,0.983218667371802,0.010403295082166458,0.9774642920119909,0.016331831574761483,0.9801890364983425,0.006993838898468174,0.9950293282939017,0.0041515252875596095,28
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.9723899371069183,0.009388175050669346,0.9796534539666025,0.014499709069474061,0.97931581731617,0.015103400889664538,0.9793111326130195,0.007092152132252505,0.9923972677941064,0.005403945202217539,20
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.0, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.9699213836477988,0.014456463429068443,0.9795116565926776,0.013153928386991729,0.9755951331334861,0.01933378091407892,0.9773881339061612,0.010891727162324083,0.9944650539154851,0.003239790942049956,36
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 10}",0.9723899371069183,0.005043874686034888,0.9777856982546822,0.01217278800910972,0.9811849761946746,0.01035071286619152,0.9793653669691004,0.00372840902907602,0.9929467366242685,0.0050532663516456066,8
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}",0.9711635220125787,0.0115940756460969,0.9813018024408622,0.012974908609822687,0.9755774995591608,0.011256796539534096,0.9783566751114092,0.008674834347311972,0.9922997840718917,0.004415457096256208,37
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.9661084905660378,0.01098240895412581,0.9741062949742195,0.013017776307102142,0.9755069652618585,0.021204356629319347,0.9745566633371816,0.008551512323186213,0.9886048848327971,0.007153085506258724,43
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.9673899371069183,0.0072704443320046825,0.9794648860009151,0.013335649190083463,0.9718215482278257,0.011822335189316429,0.9754943912036949,0.005401574307569674,0.9919853741145783,0.00425609533067337,47
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 10}",0.9736399371069183,0.009245817808517605,0.9760871394280342,0.014562171565015193,0.9849409275260095,0.011338456850875126,0.9803654002313982,0.006826058645045812,0.9940321995721364,0.004481014695096047,1
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}",0.9711792452830188,0.016104140948281977,0.9759861870862391,0.016869736546460092,0.9812378769176512,0.013242262524014817,0.9785149305435011,0.011968449974744206,0.9945695245256403,0.0037513876994414346,4
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.9711163522012578,0.011000177997847865,0.9813342225111669,0.012970937059873582,0.975524598836184,0.016477119830544753,0.9782651572781372,0.008432820059766364,0.9923952715404092,0.004640154155960658,41
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.03, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.9699292452830189,0.015479917091358538,0.9777161727161727,0.015897534403722713,0.9774819255863163,0.013976051083957915,0.9775055084203421,0.011569052392468214,0.9945735170330346,0.003144382451034333,26
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.06, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 10}",0.9748977987421383,0.010519608231838807,0.9814913252942196,0.015260800766424124,0.9811849761946746,0.01035071286619152,0.9812259545327346,0.007810390530386032,0.9943512674547433,0.004266315923561692,8
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.06, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}",0.973687106918239,0.013318491799165465,0.9796719030205269,0.015573936400729994,0.9812378769176512,0.013242262524014819,0.9803399209557631,0.009888972866152776,0.9944637230796871,0.0037367898736432262,4
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.06, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.968616352201258,0.008928083612434703,0.9795660823944029,0.01456268793495471,0.9736554399576794,0.016243422331631327,0.9764037566080608,0.006852618129244345,0.9917231994623424,0.004772672203338364,46
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.06, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.972429245283019,0.012844516602046158,0.9814887108576429,0.016193188224721856,0.9774819255863163,0.013976051083957915,0.9793383925173771,0.009560833971934149,0.9943602505963808,0.0033090681504234923,26
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.06, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 10}",0.9761635220125786,0.009192319306208058,0.9832421673718812,0.012129087276446272,0.9812026097690001,0.010334748929333145,0.9821391601794975,0.006850320920580843,0.9946736624268457,0.0030671123109389316,6
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.06, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}",0.9699056603773586,0.009166734090391426,0.9779002700673672,0.016678280122103158,0.9774466584376652,0.01273241755486913,0.9774944217948713,0.006780421642129925,0.9948523271327476,0.0037270068704598203,32
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.06, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.9736399371069181,0.009267117395149037,0.9832213415116697,0.010666818880260526,0.9774290248633397,0.01848340124126865,0.980134190210947,0.007254443695606277,0.9922565319084518,0.004740480195922337,35
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.06, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.9724135220125787,0.00631688138150768,0.9813867325335217,0.0113955975550069,0.9774642920119907,0.012724624756494423,0.9792953626580871,0.004691504690581567,0.9949977209436958,0.0028622599190236534,31
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 10}",0.969874213836478,0.01218927716922996,0.975947828465166,0.0157903943520309,0.97931581731617,0.013874900390033437,0.9774866304343066,0.009144320679265957,0.9943133386344961,0.004552348557966627,20
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}",0.9736792452830189,0.012736979723085011,0.9815396792572351,0.016164316867752996,0.979351084464821,0.015019872440709021,0.9802857966356712,0.009469517224903367,0.9943565907979359,0.004181119573611729,16
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.9698820754716981,0.0073498679524032435,0.9795131723414929,0.010393263001615232,0.9755422324105096,0.017501497964596983,0.9773429324766397,0.005815827743792399,0.9924701310540552,0.005209226116027109,39
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.1, ""model__max_iter"": 100, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.9736792452830189,0.010712804285784338,0.9814534548020786,0.012823669179629208,0.979351084464821,0.016099984482191795,0.9802516505903727,0.008120859787651,0.9953171215352523,0.0026662814456760433,16
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 10}",0.9761556603773585,0.0073187390512157585,0.9833252076941399,0.013331451791906833,0.9812026097690001,0.01193343592738161,0.9821300501618184,0.005487723238735512,0.9946357336065983,0.0036854865217007928,6
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 15, ""model__min_samples_leaf"": 20}",0.9724056603773585,0.0049730668736685055,0.9795842761697566,0.010378159125622276,0.9793334508904955,0.015028688948907912,0.9793033970009392,0.003839923667081548,0.9936106573330715,0.0036653343761990417,18
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 10}",0.9736556603773586,0.007313450694012763,0.9814523774480601,0.011289617404464576,0.97931581731617,0.016218824481596936,0.98021458982408,0.005631129089424296,0.993145862930567,0.0047169626837358924,20
Data2,HistGradientBoosting,"{""model__l2_regularization"": 0.1, ""model__learning_rate"": 0.1, ""model__max_iter"": 200, ""model__max_leaf_nodes"": 31, ""model__min_samples_leaf"": 20}",0.9761792452830189,0.009994361766395995,0.9869082139947019,0.009295078265886455,0.9774642920119909,0.017387598459446485,0.9820234008035287,0.007666152954077863,0.9946766568073915,0.0032714266233949308,28
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",0.9485691823899371,0.01745758547603475,0.953943230043282,0.01242923778513105,0.9698994886263446,0.021002956503171983,0.961728945510387,0.013229009182872275,0.9878108749247246,0.004603690218193317,1
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 400}",0.9485691823899371,0.01920019279039054,0.9555243508363865,0.01049518470843473,0.96803032974784,0.02356927581613581,0.9616151013404476,0.014723191181323422,0.9884879376370345,0.004643308008523478,3
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": null, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.9297484276729561,0.022596361017406905,0.9327370244006186,0.01477857967346404,0.9642743784165051,0.021023658107713537,0.9482007151518838,0.016926386732610654,0.9800357994829703,0.008416814295561681,7
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": null, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.9259827044025158,0.02077043430029576,0.9309052035600708,0.01405943676304342,0.9605007935108448,0.023446222682778656,0.9453417547068466,0.01577224577969494,0.9803225945974722,0.008422440452898207,11
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": 6, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",0.9134512578616352,0.022518259493150134,0.9146065657647366,0.022011833253366687,0.9605007935108446,0.01833374518441409,0.9368325108835996,0.016371887352728078,0.9730449190352772,0.009118252974295315,12
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": 6, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 400}",0.9084433962264151,0.0263991954811531,0.9138724602263707,0.02262652218083025,0.9530065244225006,0.021498429751479236,0.9329045838179695,0.01935803162246871,0.9733666485894805,0.009591303855632224,16
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": 6, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.9046776729559749,0.021356316930901988,0.9045839361628835,0.01837625022807054,0.9586492682066655,0.019414717483437084,0.9306984268458137,0.015393806568142246,0.9702122350389102,0.012272929668480715,13
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": 6, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.907193396226415,0.020199752297491887,0.9091573693779695,0.015768815780972098,0.9567801093281609,0.020273427074383305,0.932244663186902,0.014793647486662677,0.9692956218829331,0.012812416775497108,15
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",0.9397720125786163,0.024692599037228178,0.9430987975154498,0.012831738168609597,0.96803032974784,0.025696758742881753,0.9553432850042153,0.01868434868064794,0.986589167662021,0.004993886256371168,3
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 400}",0.9372720125786163,0.024795856712491383,0.9413008545707179,0.014149349131839883,0.9661611708693352,0.02428421694606985,0.9535260738176925,0.018681861326782626,0.9867322325103224,0.0048425640280462525,6
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": 10, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.9247248427672956,0.020252127761045974,0.9260734225157778,0.014125197827603485,0.9642743784165051,0.021023658107713537,0.9446990316502003,0.01523693794665152,0.9809613957805852,0.00788574288495328,7
Data2,RandomForest,"{""model__class_weight"": null, ""model__max_depth"": 10, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.9234748427672954,0.022593064874777403,0.9290334665939943,0.015322364216640431,0.95863163463234,0.022822191834471397,0.9435108544957342,0.017036061978788836,0.9800414555351125,0.008529044934031444,14
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",0.9523506289308177,0.018783294213987365,0.9613286431415219,0.017996929099394498,0.96803032974784,0.02569675874288175,0.964362709264526,0.01422196867256084,0.9883947791311639,0.005031232242971529,3
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 400}",0.9523427672955975,0.016105814164797762,0.959693947561872,0.01799283023208204,0.9698994886263446,0.02488219182220454,0.9644311787628531,0.012244621215433996,0.9889632123714496,0.004663043021336983,1
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.9285062893081761,0.01698430555019394,0.9525420472621361,0.014023453935473927,0.9398695115499912,0.01740095195512375,0.9460708703218257,0.012822267508018098,0.9801742064059782,0.007933588051102142,22
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": null, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.9335298742138365,0.019140232311530635,0.9581831585800904,0.01689293301366425,0.9417386704284958,0.01821893867714689,0.949779321879349,0.014376175405893794,0.9807078715610371,0.007567233751871386,19
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",0.9159512578616352,0.024921190206181384,0.931336910737984,0.01722439540351212,0.9436254628813261,0.020582135773877328,0.93742805433328,0.01863698594172215,0.979612593699158,0.006848413372817965,17
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 400}",0.914693396226415,0.0246133523848424,0.9312157615514142,0.017199013776382773,0.941738670428496,0.02007808361678918,0.936436434834355,0.01839524456286985,0.9788357183019866,0.007247423004685719,18
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.913443396226415,0.0221934811642172,0.9310458668861067,0.014171875527883682,0.9398695115499912,0.01933889459471932,0.9354286828963705,0.016686923302516962,0.9725974254981485,0.01130199601371139,22
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 6, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.913443396226415,0.0221934811642172,0.9310458668861067,0.014171875527883682,0.9398695115499912,0.01933889459471932,0.9354286828963705,0.016686923302516962,0.9745873577253354,0.010684592454339297,22
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 200}",0.947311320754717,0.018835296736409792,0.9588892643570333,0.012181329166941899,0.9623875859636749,0.021505703670897214,0.9605272661610689,0.014331874600004707,0.9870832404520851,0.005828433951454043,9
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 1, ""model__n_estimators"": 400}",0.9485691823899371,0.020360172114209454,0.9607231560868869,0.014484047836022812,0.9623875859636749,0.021505703670897214,0.9614485169361598,0.015436152522654671,0.9876897688670928,0.005505730486665613,9
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 200}",0.9259827044025158,0.02424171901955185,0.9470952464921784,0.01843728601525524,0.9417386704284958,0.01821893867714689,0.9444043051722566,0.018196926339560392,0.9806340101742398,0.007899665441033933,19
Data2,RandomForest,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__min_samples_leaf"": 5, ""model__n_estimators"": 400}",0.9297562893081761,0.02216403979470709,0.9525326731431971,0.01671949005764722,0.9417386704284958,0.01821893867714689,0.9470757403305962,0.016713491831760796,0.980816001969637,0.007816366055514033,19
